pathway	P34104_257	P34104_301	P34104_302	P34104_303	P34104_304	P34104_305	P34104_306	P34104_307	P34104_308	P34104_309	P34104_310	P34104_311	P34104_312	P34104_313	P34104_314	P34104_315	P34104_316	P34104_317	P34104_318	P34104_319	P34104_320	P34104_321	P34104_322	P34104_323	P34104_325	P34104_326	P34104_327	P34104_328	P34104_329	P34104_330	P34104_331	P34104_333	P34104_334	P34104_335	P34104_336	P34104_338	P34104_339	P34104_340	P34104_341	P34104_342	P34104_343	P34104_344	P34104_345	P34104_347	P34104_348	P34104_349	P34104_350	P34104_351	P34104_353	P34104_354	P34104_355	P34104_356	P34104_357	P34104_358	P34104_359	P34104_360	P34104_361	P34104_362	P34104_363	P34104_365	P34104_366	P34104_367	P34104_370	P34104_371	P34104_372	P34104_373	P34104_374
PWY66-388	3209.662898919871	790.6760577421227	646.0557566358927	359.2044476171818	20011.28991034998	4968.252684364117	9791.26214577623	1736.7726520130589	2152.378530997898	1580.3773970361842	296.5735215347585	2837.214697191779	4300.713378434888	4430.425464828491	9305.607597301741	393.9849558424694	13.497259144549666	73.47538854125	263.8593235337601	548.528002367084	67.48090623713745	2087.59526285362	458.7141816903572	5768.402959321799	2654.0933445868714	50657.354829814845	44483.49688483016	18671.43706078466	5770.103056003414	463.2223098509387	0.0	5.999603320649366	3869.9500565690796	7791.861642563599	7777.684971461434	178.03912597448655	6839.441907999505	971.6276319048372	1007.4865182937501	11267.950906012491	399.51466267859547	5.999727271541608	1232.6793327316902	0.0	9771.279666136785	99.84913252358552	381.13950675651625	274.0775072397369	14058.164937784735	1101.9420467198347	3324.999759559788	12241.176381908514	13.49451230405261	153.5382290461926	422.0231645430066	0.0	1373.2283144706607	27.63094466291568	6391.219314300394	8.998422681317578	249.97555745319062	788.2248848102097	26.995790302048196	296.1911262588691	14826.056885014163	1517.4470924576065	20.99891654150349
PWY66-389	894255.215569384	52703.81208853865	156771.6753550163	953616.393184967	962241.774959384	535945.2440776408	475117.25228931167	100914.57380034744	305436.81013606855	135987.56674505246	74987.27441083152	335657.25320675626	704351.7871454811	171136.10702281052	946203.2785011317	117496.61772508995	22491.505216575184	80905.92793264284	186674.58104477936	54139.54237722383	88426.00887870156	154763.82018860301	276035.9002210806	569237.0283961571	429430.7860027842	934111.5004582376	758546.356459458	485412.27647978265	854328.6787594106	41217.93845794932	35125.69501041797	30969.208706699304	360303.74609530397	754601.5130137549	372109.52121011016	23590.431806492663	614544.7240966538	874118.4621747163	730268.4472931618	673014.1482598385	65998.46694307348	46483.21250155311	100342.04188099227	40037.123700404176	139753.91339809672	5236.0691130714	156536.59813612403	64033.40881091186	478406.7994249811	585803.3857615076	229277.34017424667	1209816.3214381624	11162.849515414197	8318.92564172287	71587.40293751353	1797.7151528734262	139424.95803822315	2149.838513756501	356432.4048541841	17402.697888743936	147673.93721578325	50889.7430482142	60690.35980561505	12923.838871354255	219622.0919573552	393845.62377473095	151461.06490157577
PWY66-391	49466.73808730811	2517.4634877374347	5378.547942965009	25335.033505647876	5157.987921772915	10709.304470968851	132202.83828276515	14118.37156905564	1571.4921990369044	9291.643225757278	508.42614667001163	72220.95276347446	62494.59567368567	14513.041185420972	190579.19301354862	14828.930959600993	3589.249323038982	381.92897976247946	14457.320328370164	5402.848990028535	716.7424113719204	23767.554542592436	2225.809335772395	148814.0083910121	94734.37970990303	233633.8041862059	155056.59162085768	92205.17934812944	198836.87981269008	3443.678868198131	0.0	1045.3263195699092	54730.569624357486	96693.44629494652	66331.76192644332	4335.816030697454	138655.9651198642	44366.14836943009	186271.0552791569	198666.37803127884	2423.049544572102	341.3807468197701	14267.886613633638	289.1417038433951	19080.189237796614	499.69037188510237	18159.122058686364	3208.903123983625	76115.24758848734	10043.746632972057	30129.128815070562	272956.5186596311	605.651928287089	714.278264771206	3517.3579229938887	123.69743404239284	14555.26577653143	173.14339393626295	41606.839940878104	144.69771938895374	4322.992523478066	2512.198370701744	204.08324590597633	118.20131355341094	13275.298654919125	25936.96805805511	152.85535072255468
PWY66-394	11.995762188123534	0.0	0.0	0.0	0.0	0.0	12.49405068614631	85.03398598563375	0.0	0.0	0.0	33.974280790106974	37.49621785326561	0.0	67.48123422980275	22.29765216557149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.4668900186425	77.86220017666643	0.0	19.497973247182614	0.0	0.0	0.0	0.0	0.0	0.0	8.999641639665764	0.0	0.0	47.97882212988156	0.0	0.0	38.50645831188883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.65104101710085	0.0	0.0	0.0	0.0	0.0	2.9999224645120073
PWY66-399	105543.6667000336	11753.507196118298	16900.608852844918	63375.55503049659	25082.25015077865	28265.97853459597	221860.08126779823	37531.39255267119	8031.3555222643345	33269.18392334201	2593.0732319870713	120653.10264793827	151650.6161084799	65200.68677602719	301964.44746486424	30349.837083251903	9049.621531953295	1457.8386401009393	26236.083415067118	16129.462079801868	3315.0461974164464	61412.8670904656	8852.685630517677	197481.35572821656	151642.8844719293	260744.2589382195	221398.9197972304	182793.23167752952	255550.80032599292	13421.485708810633	0.0	6691.525306702759	108174.59285912992	209990.27399900294	110361.04729149195	9289.847944906262	197423.3542385615	142400.4955091498	262648.8983237559	228184.76454122088	11929.369878517742	1452.7317379282028	50996.52717970355	776.9429219930796	43883.491380207364	2300.3880291963073	55099.41767331825	22530.917236096368	142757.655465882	23031.035732163426	48836.947026003756	315611.333040508	1813.1680608248741	2066.863327488443	15336.137442931285	403.273503037669	52388.2654462435	356.36693588175336	67062.64200151013	869.3004062637598	13193.601789682467	6721.085638960564	3083.9704424331517	307.5217607828496	79636.92170365978	120948.94834841252	1127.6801358264906
PWY66-409	80077.44435869841	3194.6380296721613	8803.990179230157	271.83964324208864	3794.059304061737	4325.953204375446	67248.17967837169	47360.830945756155	1397.2495963897338	23457.33193076173	403.10550723461756	68531.07737394894	54287.281006818805	29058.11503035484	203662.0695118381	32642.766641102044	10293.250734570496	415.9001821914991	28357.343869391076	14320.378290404105	2806.9382930234565	30934.68515973784	7770.166934417064	112350.73210473651	74526.08402684827	189956.85508416768	209083.87455784532	185392.3817159352	276825.0036455311	18963.09541733767	1249.8015575537288	8664.944066040824	41197.673303083466	76275.20851975682	106494.13112368344	4243.2712165073435	72030.32795640158	36146.614112251256	190622.6119882988	205218.94684746733	11795.981058212388	704.7041900833448	24978.417619333137	16068.38443281504	52494.542833598054	1109.4040374550004	29291.568478683137	16153.965125163671	149304.84017949735	1301.1634341665365	6149.679808282167	83045.58710606654	1819.1363103504334	1790.7841159474008	11511.910107909109	127.42122545345758	13511.921327277054	519.684257992044	9897.784998814857	1359.7037257015525	21528.9979361283	8683.509332299058	222.11912935661502	161.37337648638626	72152.88738991637	115667.02581491442	263.2473073766668
PWY6666-2	2367.7466285455525	47.47296777828909	247.51249023785434	14.0	107.97338862670732	242.71394333536534	1407.3609366035787	1308.2301976981137	242.74276833520017	400.6257901362492	5.0	858.3451139152119	572.4100034252604	1179.0	5632.858435323642	156.20630868716916	695.132455247334	0.0	305.2085682533494	0.0	29.960189576184625	181.15502224306823	59.863490461409256	1253.519089232097	540.1183452052435	339.0	889.1494401025077	17916.154082285968	6426.506352635631	1262.5594987972454	0.0	0.0	508.70590678893495	2523.9148598430365	4504.637399017146	525.2322922533024	367.0380050349635	0.0	304.17510143459293	4437.918385543555	143.76925153067938	0.0	1618.2189302872505	304.2576542252225	490.7511898059123	162.875787282704	1128.4740933355336	70.16178333497218	14669.31583953337	41.990999561462374	281.4852546673503	135.0	262.76275695519666	54.489044899226286	689.9660882776624	0.0	122.64572244787789	0.0	372.97190425339403	4.497145916761301	162.75861457886825	17.949550570129343	0.0	23.93878909877688	23.99010847632603	97.0	55.57
PYRIDNUCSAL-PWY	294189.6082128198	91198.03986107954	52176.017861760345	88094.39038254482	27281.201033059864	22042.75754711478	144508.1741622901	66377.9519234701	114824.64022816908	146540.79211224092	93423.21514802892	119425.85955487199	120200.74019364624	48386.1142677853	215625.35349666502	46900.91049857861	102468.91416637602	75684.69026048976	69811.16709015956	25914.036471591426	80608.1032495872	78752.60796683001	101770.24034066155	129674.8866060144	127713.92644454642	180592.36275472314	152368.70361597725	119213.36904523666	173456.65932573407	195670.6178217251	5049.028938477586	7459.817894022449	113584.98141995979	226235.16990686662	79179.49075946708	67219.8410673911	114204.59072454668	206728.53153426436	192908.47199821865	142809.09584702348	34882.89576411568	96844.91301435257	88786.82406965975	21036.71024913033	86621.97248665846	28592.045420405277	66346.98534169715	67431.79771857064	126958.78578243054	98937.37163344474	133034.4392479829	222232.31570710367	138238.7680174166	83223.90739293037	46523.63855815872	110118.54542573594	86090.37732855222	84670.60465820931	167912.3059474499	110090.99653520832	45296.83090119833	93542.55550062915	41674.92027544352	103792.5081545766	145665.55765906422	109866.09938092035	116617.70993382866
PYRIDNUCSYN-PWY	326107.8284661352	28707.43939343638	85086.43762674951	308829.05650654814	296452.74427161436	161969.24431982316	229877.93811213836	93334.01252847543	171139.5521881773	109194.39242700269	80577.99277027372	166940.80791649572	297999.3639949497	163202.4911127256	349630.28262804577	120990.1938926514	48442.6616873792	93421.65022211852	142393.4692566789	30854.97179946835	78026.61867566546	98491.4474974117	63703.52191870726	217264.8233411105	222303.30706194544	303567.2728743574	258901.50102931107	225426.4944641587	265680.7547095804	28738.941396700808	4846.829991746672	8465.588077585966	184608.65393223538	251913.9083143378	125654.4637018854	80258.30903982466	216065.86442912428	297250.5971954521	271251.7604459432	209567.02802877416	95137.11491416919	77186.58366526353	135550.7049573047	51207.51364639868	83115.37665602114	24667.868288454898	73671.92831979341	57470.82015116081	150419.2676841272	108621.72688424823	116344.28524110196	350591.4702934775	40082.70342965257	63972.763498768385	75053.47584465687	50514.898916280494	151938.59904150042	37049.2216651822	149436.34131812537	80998.75320685489	130423.10997099114	58382.02629306376	108856.07423914374	49686.17987571779	127400.2145152222	126428.77872181487	96549.7895794989
PYRIDOXSYN-PWY	182827.42469045563	707.2355053430067	32811.06043925709	39267.53842650866	100779.45844526803	43944.914773603654	81166.22159993509	11443.396246593284	79458.2965739968	23322.460629882255	12528.158116573226	41696.36890119534	149169.75109133575	337.60768326377746	134814.09291276205	1341.1892512697052	495.58550356087005	98.87788487176783	2198.2461263406003	7279.922712162752	18148.668664747438	28229.070570979748	30314.185999061887	52248.39514168349	31604.013016781497	124838.29050526106	103403.84831861105	7850.029215902527	77103.3503059612	2425.8505798078218	2619.0096424163225	4503.296731767365	63578.02315926454	155287.49055811545	24290.775364194724	176.72040066109702	68144.81580491971	154845.9748101577	98703.91299784216	10007.064750537573	814.9678604164225	77.94294061114572	2380.620259647624	1513.6705837545164	3174.569466900282	295.2320579350758	15467.930692786093	2906.0529816053577	48957.19448650732	70075.54867331276	33749.75862613188	169377.2936941373	748.4440377119522	718.0400597513924	25390.761388070932	82.81768649934723	23878.806961234757	8.089129356166355	62714.99159875796	47.84552653468193	365.97964496810306	1180.5463587866855	137.93740412268326	1795.7731207301927	50654.27818131145	109808.06445768054	46336.44801854032
REDCITCYC	331879.1837427665	10227.109611073945	72776.69057598055	356104.2846372737	329457.44399622385	156543.57700255347	173111.24355051722	30037.369859895505	61196.96748250274	41435.86710661534	2871.70230884481	111605.87123383845	112864.84715073541	24744.523685183958	309568.3678793676	19567.409747242473	6377.937671580585	5134.855993892851	23220.052992039415	10555.606893507575	19202.252220966187	58570.380228512324	91243.3748706746	172793.16935397545	121959.31371215978	202319.25395202148	134394.84130513415	112096.58246926038	109195.80509507546	5589.719874403295	1360.8873433023705	3865.845134967863	127892.18502865473	129382.75794055639	106495.00942673729	7735.795959896891	190194.20413649504	344352.66732148646	292686.4297531103	173648.45884780958	10837.439378501287	1036.059566985	24910.094350268973	2309.0137624893086	33287.77384333521	2317.694524494163	55654.01568677568	12645.356603240773	174471.24011993952	113847.42774042595	48242.809527546044	63037.759561423365	1750.9072157551318	2254.5820398549945	45490.95211777782	621.5649106309738	59599.5997284018	279.6749631042499	60190.823295019036	485.2099169915085	5926.7924173175315	21814.818185155684	20877.89118286686	782.1393155795779	87989.64278308093	115443.25051010268	32932.37448062684
RHAMCAT-PWY	24593.748405106417	9781.456275844293	21729.917197659535	15601.030766282605	10265.936771284069	123896.67259304268	60122.03377831965	16450.402194362974	20145.67663622703	14419.830982918267	446.52484874945156	28682.151826602243	20314.741198961157	29071.31410576844	77798.7599134305	5429.237700526214	1948.0754203074464	311.5220554646938	5942.902181486494	2105.0286903557003	2227.492673495932	18820.683920738316	3266.304346286791	57227.47612179026	40097.39570742392	63061.09477807433	123176.73034208894	33645.78428385311	57635.08506429622	1551.2182769305266	432.42999999999995	1982.974944255731	41709.68789692086	25785.809663739146	42552.962297677135	3202.4359108674084	66929.37052298976	80054.10820987263	41439.855627057725	74353.73687164151	2066.952849430621	526.6255826173953	5680.45865595409	55.46880205462442	10451.615148322415	890.2231887780628	24016.413425470942	1861.5473995446018	47802.45562277023	6492.202341606188	10377.529743317828	112535.91504979639	424.59718634523125	512.6742478691604	22589.002721562494	151.39240506329114	9804.810424800226	59.921888141514614	13710.968959220581	132.11075179709798	2228.0837147627462	700.8453792523715	217.1333050837934	38.114899569068534	4338.35871944006	23198.908328915855	5958.600070944628
RIBOSYN2-PWY	327340.444736195	161242.04102281068	103337.58282506271	330695.3946807102	302403.4507908673	170274.39166631107	222969.54078335772	133218.22500474332	182950.4584270767	237503.20507573528	154735.84882273094	165861.84467371242	302986.09545754595	153670.08085540327	380824.1403676909	128080.67829184924	255125.48179351963	205277.02298960925	321002.8244871575	37341.02839843119	112464.3109462379	114428.06281819893	137109.0157453278	210349.124280357	208716.30596458598	271680.9420236731	234919.32048486904	177522.32817268616	255943.41493614117	276524.3257066292	6922.092705316423	11083.080193254107	187249.78063875818	280468.639220964	130481.31329226632	100457.6861143733	204259.92521650586	305331.65000375075	292646.81425422744	200202.05862264684	110982.21719948472	168397.9815978877	155235.4406690369	62644.869110182444	184673.67124131354	30664.675497585868	75694.41057744833	142472.97267672472	164820.49840949796	198246.0698158302	149831.7220170975	361435.27383185964	171386.6003536506	108419.84929163351	85746.1886416752	129184.17234032626	157410.63186847803	265915.81017664674	189385.04320329637	112581.63049407744	47323.716042542605	158742.091689162	122726.4350466657	158553.73224462537	184555.65296076072	176267.7628481108	136742.86302349545
RUMP-PWY	40460.16267675763	69497.39505291135	203020.75242587287	68523.64382186245	116014.03047636815	219009.0965149854	204719.64913502726	314433.1404605617	151941.14934707023	92449.2104982236	77589.9122093588	66184.84959588814	217644.29501624135	18139.758999882975	214099.44556441635	13128.86353469078	15235.413886422288	50368.78117595588	20311.31233058441	116978.98965327756	64255.47626867267	240731.79173360468	25862.88317350432	170159.69183451514	138560.67694676027	173344.16300621032	138926.11516205434	26951.78956622214	29540.46897329893	18357.40406193442	1100.7941961641895	2611.8118827578014	48529.43619714585	52950.41157757665	61260.704923846046	17344.84088676134	180707.33477940285	117430.84264151711	92738.13420010547	89791.98789843783	153246.79414567005	12497.627805133357	37164.80127622571	1954.2016906568613	16093.141800145591	3488.821337429225	44759.75085960483	26587.82438615066	78649.5536731571	127077.68050866746	1879.7138098981864	145630.20542993027	1043.6243551156101	2170.6165915599613	60912.073443536894	2739.2898276058304	25839.06459490212	1027.6451832475093	3453.284109528031	374.3942362708672	2846.937343949688	1779.8417952306947	3817.4053515153737	106.53432490793293	10745.208532032972	69719.0309167932	115664.26124740919
